SampleID,Assay,NPX_Run1,NPX_Run2,NPX_Run3,pg/mL_Run1,pg/mL_Run2,pg/mL_Run3
Sample_32,Det Ctrl,-0.06839,0.1072,0.04597,,,
Sample_32,ITGB2,10.84773,10.61313,10.87853,41215.35056,35581.82428,42021.91101
Sample_32,SMOC1,4.88179,4.55136,4.86461,1028.09779,859.41412,1018.62357
Sample_32,BACE1,6.72924,6.28366,6.50914,689.92651,519.97952,600.22293
Sample_32,SCG2,6.69028,6.38524,6.68998,1951.42322,1615.4533,1951.05869
Sample_32,BMP7,5.25184,4.65998,5.13947,2815.34979,1923.1637,2621.96589
Sample_32,NPTX1,7.97794,7.50149,8.19103,6924.87713,5210.75768,7870.60814
Sample_32,HLA-DRA,2.68053,,2.83712,398.07501,,454.49131
Sample_32,EIF2AK2,8.16573,7.80398,8.21503,28049.59298,22680.72464,28878.57796
Sample_32,LRRK2,1.11236,-3.32866,1.11495,853.45216,,855.21744
Sample_32,Ext Ctrl,0,0,0,,,
Sample_32,SDC4,7.15204,6.9677,7.25626,6250.94354,5545.10926,6689.45957
Sample_32,NEFL,3.96767,3.27355,3.50432,516.1777,313.7328,372.27701
Sample_32,GDNF,1.5022,,1.13835,0.04182,,0.01952
Sample_32,CLSTN3,3.49294,3.3766,3.23246,341.01621,317.92864,291.21073
Sample_32,AGER,12.9509,12.76126,13.05056,1802.89696,1579.86881,1933.21437
Sample_32,TP53,2.88346,2.13731,2.23287,0.45891,0.23943,0.26154
Sample_32,Abeta40,,2.70696,2.09228,,4.71858,2.78294
Sample_32,pTau217,3.01901,2.07013,2.40573,0.32106,0.13924,0.18976
Sample_32,GFAP,4.17081,,4.20326,16.244,,16.67714
Sample_32,GLRX,7.95562,7.38354,8.32518,476.54456,329.04057,609.46738
Sample_32,WWOX,0.65134,0.22574,0.58835,0.60218,0.13527,0.51438
Sample_32,RTN4R,4.46728,3.99655,4.35519,524.22339,393.39037,489.88568
Sample_32,Abeta42,,2.64867,,,16.14049,
Sample_32,NGF,0.17432,,0.26429,0.07593,,0.1279
Sample_32,NLGN1,1.38944,2.40305,1.18825,52.96175,168.03887,39.57275
Sample_32,NPTX2,8.87245,8.46726,9.08265,7490.076,5787.85508,8569.57305
Sample_32,MOG,8.84176,8.50838,8.98981,33.34272,27.0107,36.62636
Sample_33,VSNL1,3.65512,2.97635,3.86382,37.72052,22.64179,43.92076
Sample_33,OMG,6.06171,5.6121,6.4546,93.78583,72.38959,117.05124
Sample_33,STX1B,4.00541,3.69508,4.46315,90.87965,71.8455,126.47107
Sample_33,NPTXR,11.85729,11.49519,11.71775,1762.47486,1361.55296,1594.64905
Sample_33,SYT1,3.63802,3.24327,3.84251,16.46847,12.36332,18.98771
Sample_33,ENO2,9.25159,8.66029,9.32464,6965.96049,4787.22641,7300.88174
Sample_33,Inc Ctrl,-0.03816,0.03081,0.04355,,,
Sample_33,TREM1,14.29568,13.88335,14.15226,268.13388,198.5035,241.39093
Sample_33,S100B,1.48897,0.56928,0.95895,7.95822,1.87284,3.8151
Sample_33,DDAH1,6.50608,6.11055,6.50753,516.36029,405.47377,516.8151
Sample_33,KLK8,9.52698,9.05784,9.45771,1975.39224,1447.59636,1885.69947
Sample_33,FOXO3,2.7515,2.35472,3.02269,26.53875,18.81128,33.05511
Sample_33,DDC,11.16745,10.89214,11.07875,1805.06123,1522.80894,1708.65084
Sample_33,ITGAM,10.09253,9.77752,10.03995,9092.90031,7147.43733,8729.69733
Sample_33,MMP10,11.28939,10.92789,11.18213,230.86033,181.55079,214.94136
Sample_33,SNCAIP,2.46937,1.692,2.67402,5.03456,2.16943,6.10865
Sample_33,TREM2,15.09034,14.7047,15.32564,16744.38923,12857.46568,19711.14876
Sample_33,Det Ctrl,-0.00609,0.05642,0.13092,,,
Sample_33,ITGB2,10.94219,10.69076,11.03778,43741.5828,37350.71487,46464.90425
Sample_33,SMOC1,5.04417,4.39807,4.56745,1121.86344,790.16481,866.99583
Sample_33,BACE1,6.28861,6.31522,6.21005,521.62627,530.55906,496.07489
Sample_33,SCG2,6.59318,6.39716,6.56413,1837.35839,1627.41057,1804.57305
Sample_33,BMP7,5.22129,4.91695,5.32695,2761.54484,2273.7832,2951.6957
Sample_33,NPTX1,8.07053,7.58949,8.20857,7320.37962,5491.02707,7954.24422
Sample_33,HLA-DRA,2.86891,,2.61529,466.73812,,376.39516
Sample_33,EIF2AK2,8.13293,7.97897,8.29205,27511.93975,25129.10874,30226.01542
Sample_33,LRRK2,0.24719,1.50014,0.324,398.3545,1151.98101,429.15239
Sample_33,Ext Ctrl,0,0,0,,,
Sample_33,SDC4,6.94708,6.9664,7.21944,5471.31874,5540.44508,6531.08191
Sample_33,NEFL,3.65425,3.57629,3.28953,414.74528,392.20425,317.5364
Sample_33,GDNF,1.44339,,1.8086,0.03759,,0.06851
Sample_33,CLSTN3,3.77186,3.57442,3.53799,402.44683,358.04568,350.34282
Sample_33,AGER,12.96009,12.80218,12.91569,1814.5138,1625.40257,1759.10371
Sample_33,TP53,2.52661,2.02629,2.5222,0.33974,0.21559,0.33844
Sample_33,Abeta40,,2.03091,2.53882,,2.62426,4.1224
Sample_33,pTau217,2.18637,2.14923,2.11824,0.15532,0.15003,0.14573
Sample_33,GFAP,4.22576,,4.1374,16.98327,,15.80817
Sample_33,GLRX,7.9686,7.56639,8.30266,480.63341,369.95878,600.29075
Sample_33,WWOX,0.58785,-0.11846,0.64521,0.51371,,0.59333
Sample_33,RTN4R,4.47373,4.14111,4.39412,526.26527,429.99302,501.56568
Sample_33,Abeta42,,1.54507,,,7.28631,
Sample_33,NGF,0.78244,,0.29161,0.57578,,0.14504
Sample_33,NLGN1,1.72472,1.1604,1.86743,81.32682,37.91163,96.01231
Sample_33,NPTX2,9.04441,8.62584,9.05112,8361.78044,6400.87167,8397.83905
Sample_33,MOG,8.86619,8.83863,9.21751,33.86306,33.27669,42.34127
Sample_34,VSNL1,3.58794,3.03706,3.66394,35.90198,23.72585,37.96535
Sample_34,OMG,6.23922,5.64974,6.16377,103.71047,73.99533,99.37987
Sample_34,STX1B,4.25028,3.46849,4.42706,108.68996,60.11521,123.2941
Sample_34,NPTXR,11.8343,11.49501,11.68703,1733.56803,1361.38015,1560.06591
Sample_34,SYT1,3.62096,3.31557,3.75295,16.27127,13.04693,17.84849
Sample_34,ENO2,9.14862,8.63791,9.22263,6521.37306,4720.48969,6837.75421
Sample_34,Inc Ctrl,-0.13395,-0.07324,-0.12518,,,
Sample_34,TREM1,14.16892,13.84167,14.15413,244.34907,192.60538,241.72108
Sample_34,S100B,1.50192,0.71055,0.81486,8.08534,2.48467,3.00189
Sample_34,DDAH1,6.51772,6.1441,6.49024,520.02683,413.91623,511.40999
Sample_34,KLK8,9.52438,9.06628,9.53382,1971.9395,1455.59959,1984.50052
Sample_34,FOXO3,2.50294,2.67504,3.17051,21.46938,24.89298,37.09461
Sample_34,DDC,11.19382,10.88283,11.14988,1834.80728,1514.11047,1785.53344
Sample_34,ITGAM,10.12936,9.79118,10.12657,9357.6175,7221.24154,9337.25379
Sample_34,MMP10,11.36517,10.93027,11.29294,242.83229,181.83772,231.40682
Sample_34,SNCAIP,2.27646,2.10012,2.62652,4.15772,3.45944,5.84526
Sample_34,TREM2,15.1598,14.76924,15.47557,17567.50523,13435.02616,21888.24865
Sample_34,Det Ctrl,0.07404,0.07755,0.1088,,,
Sample_34,ITGB2,10.98322,10.65606,10.99679,44889.1998,36548.92791,45275.83379
Sample_34,SMOC1,5.00783,4.31624,4.62289,1100.2038,755.31565,893.59382
Sample_34,BACE1,6.51376,6.43488,6.15628,601.9847,572.57177,479.2755
Sample_34,SCG2,6.7474,6.4345,6.65925,2021.90195,1665.43024,1914.19664
Sample_34,BMP7,5.34805,4.68553,5.01898,2991.06167,1955.75882,2427.94524
Sample_34,NPTX1,8.02832,7.62503,8.27712,7137.244,5608.51032,8290.0542
Sample_34,HLA-DRA,2.88611,,2.78761,473.48324,,435.96031
Sample_34,EIF2AK2,8.17587,7.93423,8.26291,28217.98652,24478.0384,29708.63975
Sample_34,LRRK2,-0.32323,-0.96456,1.23626,215.42347,87.55746,941.36084
Sample_34,Ext Ctrl,0,0,0,,,
Sample_34,SDC4,7.07483,6.9229,7.21403,5944.90359,5386.06375,6508.13018
Sample_34,NEFL,3.85704,3.82601,3.7319,478.30381,468.09762,438.2197
Sample_34,GDNF,1.32055,,1.3652,0.02956,,0.03236
Sample_34,CLSTN3,4.01981,3.25388,3.72097,465.10473,295.05339,390.56181
Sample_34,AGER,12.97155,12.72661,12.90441,1829.12041,1542.36232,1745.3053
Sample_34,TP53,2.73242,1.85799,2.21231,0.4049,0.18296,0.25665
Sample_34,Abeta40,,1.5758,2.55314,,1.61717,4.17113
Sample_34,pTau217,2.59608,2.31691,2.08021,0.2245,0.17513,0.14058
Sample_34,GFAP,4.05938,,3.80439,14.82896,,11.97976
Sample_34,GLRX,8.21256,7.49714,8.32639,565.07308,353.85439,609.96604
Sample_34,WWOX,0.33413,-0.0246,0.38183,0.22727,,0.27332
Sample_34,RTN4R,4.46293,4.19035,4.5427,522.84888,443.14487,548.57736
Sample_34,Abeta42,,1.46284,,,6.79433,
Sample_34,NGF,0.34013,,0.20439,0.17713,,0.09256
Sample_34,NLGN1,1.8239,1.45939,1.76795,91.3539,58.22264,85.59833
Sample_34,NPTX2,9.085,8.66141,9.08273,8582.52754,6547.32277,8570.01393
Sample_34,MOG,8.9973,8.78303,9.18745,36.80111,32.12564,41.5369
Sample_35,VSNL1,3.38964,2.86742,3.52058,30.98912,20.80617,34.15908
Sample_35,OMG,5.97459,5.69423,6.12412,89.2401,75.93403,97.17114
Sample_35,STX1B,4.03993,3.64755,4.10983,93.23162,69.24298,98.1502
Sample_35,NPTXR,11.70857,11.3343,11.70011,1584.22593,1215.96123,1574.68833
Sample_35,SYT1,3.53859,3.34263,3.59222,15.34526,13.31027,15.94322
Sample_35,ENO2,8.88029,8.44214,9.34929,5498.7799,4176.73558,7417.7586
Sample_35,Inc Ctrl,-0.12765,-0.0751,-0.20773,,,
Sample_35,TREM1,14.02877,13.64309,14.11116,220.605,166.91465,234.25383
Sample_35,S100B,2.18954,0.35668,1.42673,17.08947,1.12796,7.3661
Sample_35,DDAH1,6.43509,5.94803,6.45056,494.52287,366.82696,499.20573
Sample_35,KLK8,9.20068,8.89881,9.59018,1589.84024,1305.25071,2061.33097
Sample_35,FOXO3,2.79598,2.26755,2.8936,27.53346,17.3649,29.81606
Sample_35,DDC,11.13702,10.69103,11.20354,1771.36408,1345.73494,1845.89295
Sample_35,ITGAM,10.09089,9.6767,10.09401,9081.24613,6628.40299,9103.33144
Sample_35,MMP10,11.17621,10.74539,11.30885,214.09541,160.89775,233.87494
Sample_35,SNCAIP,2.05641,2.07604,1.60704,3.30042,3.37118,1.9511
Sample_35,TREM2,15.18033,14.51097,15.50502,17819.00388,11275.70455,22345.19281
Sample_35,Det Ctrl,-0.02022,-0.01229,0.05642,,,
Sample_35,ITGB2,10.62439,10.46367,11.00495,35833.02753,32419.03957,45510.00759
Sample_35,SMOC1,4.41608,4.53233,4.90237,798.02647,850.52443,1039.56129
Sample_35,BACE1,6.09041,6.2359,6.03777,459.42944,504.34593,444.13048
Sample_35,SCG2,6.55886,6.22182,6.67547,1798.69769,1460.25931,1933.56269
Sample_35,BMP7,4.83304,4.69272,5.23629,2153.57447,1965.02657,2787.84438
Sample_35,NPTX1,7.76445,7.40121,8.30949,6094.79378,4908.98899,8453.77819
Sample_35,HLA-DRA,2.78587,,2.77323,435.31941,,430.699
Sample_35,EIF2AK2,8.09608,7.74251,8.24889,26920.70604,21880.67932,29462.94752
Sample_35,LRRK2,1.24646,-0.526,-0.21973,948.89396,167.23314,243.15664
Sample_35,Ext Ctrl,0,0,0,,,
Sample_35,SDC4,7.00605,6.79368,7.24771,5685.04226,4952.37601,6652.32545
Sample_35,NEFL,4.2618,3.49517,3.85682,629.03357,369.8018,478.23168
Sample_35,GDNF,0.65001,,1.08954,,,0.01717
Sample_35,CLSTN3,3.62232,2.95803,3.26558,368.4007,245.61653,297.17105
Sample_35,AGER,12.83054,12.56998,12.98159,1657.76669,1384.16591,1842.01378
Sample_35,TP53,2.10255,1.93922,2.26894,0.23175,0.1982,0.27029
Sample_35,Abeta40,,1.60294,1.89126,,1.66934,2.28423
Sample_35,pTau217,1.82222,2.08216,1.37286,0.10938,0.14084,0.0681
Sample_35,GFAP,4.2388,,3.8546,17.1628,,12.5007
Sample_35,GLRX,7.97037,7.35642,8.3599,481.19205,323.39558,623.9256
Sample_35,WWOX,0.49215,0.28065,0.48918,0.39341,0.17973,0.38992
Sample_35,RTN4R,4.5146,4.0063,4.54814,539.38141,395.7681,550.37658
Sample_35,Abeta42,,3.60917,,,28.19444,
Sample_35,NGF,0.46995,,0.27954,0.27373,,0.13738
Sample_35,NLGN1,1.03543,1.36135,1.45843,30.99514,50.94033,58.14761
Sample_35,NPTX2,8.98325,8.47589,9.22686,8040.25568,5819.62933,9403.00816
Sample_35,MOG,8.82314,8.75848,9.26069,32.95183,31.6303,43.52503
Sample_36,VSNL1,3.41718,2.95539,3.78071,31.63262,22.27787,41.34767
Sample_36,OMG,6.14197,5.58424,6.36686,98.15989,71.22151,111.43512
Sample_36,STX1B,4.56642,3.49952,4.28534,135.94848,61.62311,111.46449
Sample_36,NPTXR,11.83272,11.40733,11.70744,1731.60252,1279.8661,1582.95175
Sample_36,SYT1,3.76687,3.24163,3.75371,18.02183,12.34811,17.85796
Sample_36,ENO2,9.12151,8.55105,9.36308,6409.46379,4470.60642,7484.04034
Sample_36,Inc Ctrl,-0.12742,-0.10575,-0.10763,,,
Sample_36,TREM1,14.13248,13.68669,14.0882,237.92888,172.23226,230.36436
Sample_36,S100B,1.56403,1.02182,1.77604,8.71436,4.20809,11.11509
Sample_36,DDAH1,6.43996,5.86236,6.52504,495.99163,347.88184,522.34642
Sample_36,KLK8,9.31534,9.00941,9.54492,1715.04379,1402.54817,1999.38428
Sample_36,FOXO3,2.76932,2.57677,2.99324,26.93388,22.89196,32.29327
Sample_36,DDC,11.16807,10.70644,11.1653,1805.76142,1358.5219,1802.66196
Sample_36,ITGAM,10.11437,9.63551,10.06286,9248.80147,6428.78205,8885.824
Sample_36,MMP10,11.24987,10.68885,11.2927,224.85819,155.00021,231.37058
Sample_36,SNCAIP,1.86205,2.10887,2.33713,2.65593,3.49188,4.42016
Sample_36,TREM2,15.23455,14.5501,15.43836,18501.5403,11577.84926,21325.15357
Sample_36,Det Ctrl,-0.04271,-0.011,0.03952,,,
Sample_36,ITGB2,10.71059,10.58371,11.02614,37817.18703,34934.81812,46123.70966
Sample_36,SMOC1,5.06563,4.20772,5.07994,1134.84047,711.24324,1143.57518
Sample_36,BACE1,6.42033,6.10405,6.14445,567.2999,463.4739,475.65311
Sample_36,SCG2,6.71315,6.27515,6.58863,1979.33411,1509.1789,1832.18003
Sample_36,BMP7,4.95205,4.81026,5.38725,2325.80365,2121.92672,3065.485
Sample_36,NPTX1,7.89849,7.45247,8.27594,6603.11374,5060.94549,8284.14437
Sample_36,HLA-DRA,2.85048,,2.94475,459.60365,,497.11412
Sample_36,EIF2AK2,8.24498,7.81864,8.2844,29394.7948,22876.06799,30089.25809
Sample_36,LRRK2,0.93969,0.7722,1.07079,741.56611,643.96692,825.41423
Sample_36,Ext Ctrl,0,0,0,,,
Sample_36,SDC4,7.05537,6.88985,7.33914,5870.19248,5271.62997,7060.33039
Sample_36,NEFL,3.82189,3.77044,3.52168,466.75747,450.26131,377.00993
Sample_36,GDNF,1.65362,,1.49691,0.05399,,0.04143
Sample_36,CLSTN3,3.58294,3.27607,3.7524,359.86951,299.08091,397.86428
Sample_36,AGER,12.89673,12.65478,12.97049,1735.98144,1467.56836,1827.76595
Sample_36,TP53,2.47553,2.1334,2.45916,0.32495,0.23855,0.32032
Sample_36,Abeta40,,2.23009,2.23437,,3.16077,3.173
Sample_36,pTau217,2.16444,1.50029,1.28559,0.15218,0.07833,0.0617
Sample_36,GFAP,3.83447,,4.00858,12.2896,,14.21968
Sample_36,GLRX,8.07551,7.39971,8.44747,515.79683,332.45469,662.10748
Sample_36,WWOX,0.66,0.1326,0.61285,0.61481,0.06951,0.54772
Sample_36,RTN4R,4.56904,4.21325,4.57935,557.33136,449.38309,560.7935
Sample_36,Abeta42,,0.56199,,,2.62449,
Sample_36,NGF,0.28952,,0.36097,0.14371,,0.19157
Sample_36,NLGN1,2.27399,1.79362,2.05996,147.97974,88.20722,118.63281
Sample_36,NPTX2,9.12815,8.64443,9.20254,8823.84888,6476.99327,9256.7031
Sample_36,MOG,8.9235,8.85914,9.27096,35.11628,33.71198,43.8116
Sample_37,VSNL1,3.52465,3.11735,3.67921,34.26225,25.23035,38.39278
Sample_37,OMG,6.07127,5.82427,6.34721,94.2972,81.86495,110.21223
Sample_37,STX1B,4.22409,3.58268,4.32491,106.65621,65.81512,114.66634
Sample_37,NPTXR,11.79042,11.58764,11.82424,1679.79368,1453.59709,1721.07982
Sample_37,SYT1,3.74057,3.38937,3.76743,17.69545,13.77498,18.02879
Sample_37,ENO2,9.20995,8.77587,9.47338,6782.4173,5148.07665,8037.38725
Sample_37,Inc Ctrl,-0.12656,-0.05666,-0.14073,,,
Sample_37,TREM1,14.18262,13.83994,14.2678,246.80873,192.36553,262.70128
Sample_37,S100B,2.05847,0.86109,1.6386,14.9928,3.24995,9.51275
Sample_37,DDAH1,6.4333,6.17916,6.48117,493.98587,422.92035,508.5943
Sample_37,KLK8,9.53399,9.12107,9.7181,1984.73472,1508.78454,2248.14546
Sample_37,FOXO3,3.02105,2.369,2.93788,33.01229,19.0563,30.89793
Sample_37,DDC,11.14968,10.92424,11.29291,1785.30458,1553.22343,1951.17973
Sample_37,ITGAM,10.11174,9.84346,10.06369,9229.84925,7511.80441,8891.53934
Sample_37,MMP10,11.32073,10.90935,11.38736,235.73696,179.33454,246.45851
Sample_37,SNCAIP,2.02183,2.0378,2.67649,3.17839,3.23433,6.12261
Sample_37,TREM2,15.11611,14.73037,15.5909,17044.83507,13084.0049,23736.0167
Sample_37,Det Ctrl,0.06637,0.06925,0.13621,,,
Sample_37,ITGB2,10.88098,10.69867,11.12149,42086.64725,37536.07307,48996.22489
Sample_37,SMOC1,4.81603,4.06268,5.0042,992.26186,655.95279,1098.06298
Sample_37,BACE1,6.52329,6.3562,6.12738,605.63643,544.60512,470.46982
Sample_37,SCG2,6.7078,6.42021,6.72109,1972.76935,1650.77367,1989.11281
Sample_37,BMP7,5.19698,4.86534,5.20376,2719.38653,2199.15756,2731.07574
Sample_37,NPTX1,7.97532,7.6241,8.45416,6914.00656,5605.39699,9227.99771
Sample_37,HLA-DRA,2.92848,,2.84426,490.45701,,457.21698
Sample_37,EIF2AK2,8.11502,7.99141,8.3835,27222.82004,25313.40387,31913.19997
Sample_37,LRRK2,-0.1467,-0.17142,-0.4863,264.08332,256.87093,176.05505
Sample_37,Ext Ctrl,0,0,0,,,
Sample_37,SDC4,7.21426,7.03189,7.2327,6509.12081,5781.29105,6587.65226
Sample_37,NEFL,3.69658,3.62782,3.68301,427.41259,406.98931,423.3193
Sample_37,GDNF,1.23819,,1.4727,0.02476,,0.03966
Sample_37,CLSTN3,4.01731,3.02373,3.85732,464.4323,255.9383,423.13453
Sample_37,AGER,12.90972,12.81002,13.05608,1751.79103,1634.28269,1940.71487
Sample_37,TP53,2.45296,1.97008,2.36975,0.31859,0.20423,0.29597
Sample_37,Abeta40,,1.73424,2.59321,,1.93533,4.30943
Sample_37,pTau217,0.70962,1.95787,2.02859,0.02966,0.12501,0.13383
Sample_37,GFAP,4.11383,,4.02586,15.5067,,14.42447
Sample_37,GLRX,7.97988,7.49309,8.50522,484.21406,352.93634,688.71578
Sample_37,WWOX,0.32844,-0.03534,0.42262,0.22202,,0.31547
Sample_37,RTN4R,4.41424,4.17523,4.49189,507.7034,439.06796,532.0558
Sample_37,Abeta42,,1.74197,,,8.54975,
Sample_37,NGF,0.74552,,0.39682,0.53462,,0.21735
Sample_37,NLGN1,1.86898,2.07758,1.10802,96.18129,120.87531,34.90717
Sample_37,NPTX2,9.00802,8.69986,9.26287,8168.88997,6709.45434,9624.08164
Sample_37,MOG,8.97835,8.86204,9.34716,36.36082,33.77398,45.99942
Sample_38,VSNL1,3.68034,3.21648,3.58393,38.42457,27.20481,35.79603
Sample_38,OMG,6.25623,5.95157,6.13719,104.71045,88.07279,97.89391
Sample_38,STX1B,4.35335,3.75037,4.39703,117.01538,74.9725,120.70279
Sample_38,NPTXR,11.84389,11.60515,11.8389,1745.56916,1471.77126,1739.31009
Sample_38,SYT1,3.56654,3.41911,3.72285,15.65458,14.07727,17.4783
Sample_38,ENO2,9.23773,8.72426,9.3574,6904.28729,4983.51173,7456.66819
Sample_38,Inc Ctrl,-0.14438,-0.04208,-0.17129,,,
Sample_38,TREM1,14.24266,13.88835,14.18438,257.90243,199.22373,247.12674
Sample_38,S100B,2.03852,1.6098,1.12886,14.69109,9.19871,4.93388
Sample_38,DDAH1,6.40645,6.20316,6.6446,485.96807,429.18909,561.67659
Sample_38,KLK8,9.58152,9.20925,9.54739,2049.31732,1598.84566,2002.70289
Sample_38,FOXO3,3.10367,2.24043,2.97168,35.22268,16.93177,31.74428
Sample_38,DDC,11.20088,10.99941,11.31932,1842.8476,1626.9243,1983.47799
Sample_38,ITGAM,10.11365,9.87133,10.18118,9243.57668,7672.13808,9745.22222
Sample_38,MMP10,11.35752,11.03752,11.43182,241.59558,195.24362,253.89111
Sample_38,SNCAIP,2.58393,2.10037,2.23825,5.61645,3.46034,3.99841
Sample_38,TREM2,15.18494,14.82696,15.67171,17875.92744,13974.65392,25128.89139
Sample_38,Det Ctrl,0.03164,0.11809,0.04755,,,
Sample_38,ITGB2,10.95192,10.68079,11.02479,44011.14218,37118.45471,46084.54801
Sample_38,SMOC1,4.69099,4.81724,5.02276,927.29474,992.90754,1109.05423
Sample_38,BACE1,6.57722,6.41156,6.24426,626.69739,564.14451,507.05204
Sample_38,SCG2,6.7884,6.51187,6.70779,2074.11862,1747.10519,1972.75533
Sample_38,BMP7,5.16794,5.04691,5.1471,2669.78419,2471.73355,2634.70677
Sample_38,NPTX1,8.1176,7.66724,8.31594,7530.37103,5751.38717,8486.78276
Sample_38,HLA-DRA,2.80729,,2.84969,443.24537,,459.30093
Sample_38,EIF2AK2,8.1311,7.93158,8.33508,27482.17092,24440.05102,31007.76777
Sample_38,LRRK2,0.07329,-0.27623,-0.61343,334.39896,227.74454,148.80025
Sample_38,Ext Ctrl,0,0,0,,,
Sample_38,SDC4,7.06531,6.98113,7.32414,5908.2541,5593.71969,6991.70886
Sample_38,NEFL,3.77822,3.92752,3.91349,452.72546,502.15791,497.33609
Sample_38,GDNF,1.20364,,1.21042,0.02288,,0.02324
Sample_38,CLSTN3,4.25547,3.47947,3.16624,532.67417,338.27164,279.59737
Sample_38,AGER,12.94564,12.81232,13.06327,1796.28059,1636.89017,1950.53772
Sample_38,TP53,2.7046,2.14898,2.62233,0.39554,0.24205,0.3689
Sample_38,Abeta40,,2.19683,1.92148,,3.06681,2.35538
Sample_38,pTau217,1.50667,1.54646,1.33489,0.07887,0.0823,0.06526
Sample_38,GFAP,4.19974,,4.22633,16.6297,,16.99105
Sample_38,GLRX,8.02971,7.60357,8.44151,500.39913,378.9298,659.43153
Sample_38,WWOX,0.44987,0.17663,-0.03802,0.34509,0.09913,
Sample_38,RTN4R,4.49687,4.15467,4.51877,533.65448,433.57926,540.7374
Sample_38,Abeta42,,2.24869,,,12.40476,
Sample_38,NGF,0.24563,,0.13859,0.11656,,0.05705
Sample_38,NLGN1,2.18698,1.5402,1.91641,135.48231,64.71559,101.45021
Sample_38,NPTX2,8.92322,8.63867,9.14586,7737.15503,6453.31107,8924.96796
Sample_38,MOG,8.90411,8.74986,9.23203,34.68697,31.45828,42.73558
Sample_39,VSNL1,3.78619,2.99682,3.79143,41.5128,23.00231,41.67144
Sample_39,OMG,6.35491,5.77355,6.31091,110.6903,79.50367,107.98557
Sample_39,STX1B,4.50694,3.62829,4.17949,130.41874,68.21068,103.26531
Sample_39,NPTXR,12.16752,11.63127,11.9592,2208.14377,1499.33305,1897.08031
Sample_39,SYT1,3.82529,3.57453,3.96243,18.76418,15.74392,20.60565
Sample_39,ENO2,9.38982,8.71749,9.55983,7614.34894,4962.34979,8501.77404
Sample_39,Inc Ctrl,-0.03217,0.06692,-0.12707,,,
Sample_39,TREM1,14.27184,13.83839,14.337,263.48182,192.15019,276.40011
Sample_39,S100B,1.12897,1.54945,1.64128,4.93462,8.56378,9.54243
Sample_39,DDAH1,6.63145,6.18383,6.64417,557.21573,424.13152,561.53023
Sample_39,KLK8,9.6362,9.06939,9.60812,2126.48678,1458.56996,2086.46467
Sample_39,FOXO3,3.30575,2.84713,3.0031,41.12295,28.71211,32.54673
Sample_39,DDC,11.32431,10.89969,11.33688,1989.63751,1529.90913,2005.25023
Sample_39,ITGAM,10.25303,9.86565,10.10855,10313.59647,7639.14701,9206.92339
Sample_39,MMP10,11.43151,10.97384,11.43286,253.83758,187.16548,254.06645
Sample_39,SNCAIP,2.35673,1.63478,2.3523,4.50751,2.02066,4.48765
Sample_39,TREM2,15.21178,14.71917,15.71701,18211.58332,12984.63908,25947.51046
Sample_39,Det Ctrl,0.08367,0.08881,0.01607,,,
Sample_39,ITGB2,11.02471,10.63555,11.05159,46082.06415,36083.63999,46872.70843
Sample_39,SMOC1,4.86644,4.52193,5.36037,1019.62507,845.7047,1328.13287
Sample_39,BACE1,6.58021,6.3794,6.3071,627.88516,552.71255,527.81718
Sample_39,SCG2,6.77712,6.41167,6.76346,2059.61727,1642.07898,2042.19136
Sample_39,BMP7,5.44305,4.88682,5.20692,3174.30766,2229.94656,2736.54309
Sample_39,NPTX1,8.18994,7.55517,8.35962,7865.45353,5379.93005,8713.98648
Sample_39,HLA-DRA,3.00296,,2.98142,521.56498,,512.39935
Sample_39,EIF2AK2,8.27442,7.93364,8.47648,29911.88567,24469.6213,33731.76764
Sample_39,LRRK2,0.50859,-0.01907,1.10467,510.03358,303.50429,848.21178
Sample_39,Ext Ctrl,0,0,0,,,
Sample_39,SDC4,7.10628,7.01427,7.23838,6067.69803,5715.48047,6612.04944
Sample_39,NEFL,4.02783,3.20524,3.99703,537.78338,297.87487,526.63208
Sample_39,GDNF,1.1432,,1.77909,0.01976,,0.06557
Sample_39,CLSTN3,3.64944,3.04341,3.64382,374.37936,259.10149,373.13427
Sample_39,AGER,13.11084,12.73059,13.08071,2016.84131,1546.62012,1974.57392
Sample_39,TP53,2.05319,2.18253,2.27695,0.22119,0.2497,0.27226
Sample_39,Abeta40,,2.06185,0.96646,,2.70352,0.67692
Sample_39,pTau217,2.31818,2.22444,2.74459,0.17534,0.1609,0.25514
Sample_39,GFAP,4.38766,,4.21497,19.33175,,16.83583
Sample_39,GLRX,8.11629,7.58579,8.55196,529.94312,374.61048,711.12225
Sample_39,WWOX,0.62925,0.17629,0.35597,0.5706,0.0989,0.24792
Sample_39,RTN4R,4.55435,4.16927,4.5909,552.43392,437.46982,564.69716
Sample_39,Abeta42,,1.72038,,,8.40519,
Sample_39,NGF,0.41044,,0.28547,0.22747,,0.14113
Sample_39,NLGN1,1.72806,1.73594,1.61793,81.65114,82.4211,71.40103
Sample_39,NPTX2,8.95631,8.56362,9.17428,7902.76941,6152.77237,9089.72722
Sample_39,MOG,8.96824,8.63503,9.26207,36.12799,29.25652,43.56341
Sample_40,VSNL1,4.04313,3.27421,3.58276,49.98312,28.41757,35.76512
Sample_40,OMG,6.80812,5.87972,6.22,142.47271,84.51852,102.59122
Sample_40,STX1B,4.63312,4.05302,4.49665,142.38636,94.13711,129.48165
